transaction_id,transaction_date,customer_id,customer_age,customer_segment,country,payment_method,transaction_amount_usd,currency,exchange_rate,product_category,merchant_id,merchant_name,transaction_status,is_fraud,device_type,platform,session_duration_sec,chargeback_flag,discount_applied,net_revenue_usd,customer_lifetime_value
71179805-387B-42D1,2022-04-28,CUST004924,38,Retail,Kenya,M-Pesa,0.66,KES,0.0075,Health,MER00245,Peterson-Stewart,Declined,0,Desktop,ANDROID,199.0,0,0.295,0.47,3630.13
FFE0448E-C2F8-4C7A,05/09/2023,CUST012066,29,Retail,Egypt,Credit Card,1.1,EGP,0.032,Financial Services,MER00056,Smith Ltd,Completed,0,Mobile,USSD,86.4,0,0.0599,1.03,807.67
22BF1F13-527E-46E5,2022-09-10,CUST005946,22,Corporate,South Africa,credit card,97.3,ZAR,0.054,Health & Beauty,MER00088,Gonzalez LLC,Completed,0,Mobile,Android,626.5,0,0.1219,85.44,1808.63
B9E48828-F5DD-4C16,2024-02-07,CUST003706,66,Retail,Egypt,bank transfer,3.37,EGP,0.032,electronics,MER00289,Brady-Stevens,Completed,0,Mobile,POS,233.2,0,0.0752,3.12,962.12
1EAE54ED-D404-4A43,2023/10/19,CUST014030,43,sme,Ghana,Credit Card,8.62,GHS,,Travel & Hospitality,MER00109,Harrison Ltd,Refunded,0,Desktop,Web,353.0,0,0.1478,7.35,3953.12
7D8F574C-0D1D-4DA2,04/09/2022,CUST004813,43,basic,Ghana,DC,10.94,GHS,0.072,Finance,MER00299,Clements PLC,,0,Desktop,Android,92.6,0,0.0962,9.89,1467.54
1E0975CF-3C7F-47C1,2023-11-14,CUST014369,46,Premium,Kenya,Debit Card,0.81,KES,0.0075,Entertainment,MER00296,Chavez-Randall,Refunded,0,Mobile,Android,1741.5,0,0.0752,0.75,3791.09
32D58EDC-A7FB-4241,2022-01-13,CUST000342,18,Sme,South Africa,M-Pesa,9.39,ZAR,0.054,Education,MER00110,Martinez Inc,success,0,Desktop,Android,550.0,0,0.3893,5.73,891.07
79F4756E-6E9B-4D25,2023-03-19,CUST011796,34,Premium,United Kingdom,M-PESA,468.38,GBP,1.27,Home & Furniture,MER00278,"Thompson, Barnett and Atkins",Completed,0,Mobile,Android,1189.1,0,0.0245,456.9,343.09
CDFDF177-C844-4F5D,2022/07/15,CUST004726,39,SME,United Kingdom,debit card,69.42,GBP,1.27,Fashion & Apparel,MER00061,Crawford-Miller,Completed,0,Desktop,iOS,111.1,0,0.3773,43.23,14.81
C699670B-C2B5-454E,2023-10-11,CUST012395,22,Retail,Nigeria,M-PESA,0.04,NGN,0.0013,Education,MER00020,"Ross, Kerr and Ramirez",Completed,0,Mobile,Web,815.6,0,0.0971,0.04,288.6
F2C34F46-F195-4011,2024-05-17,CUST001247,43,retail,South Africa,Airtel Money,0.91,ZAR,0.054,Fashion & Apparel,MER00208,Cruz-Ward,Completed,0,Mobile,Browser,223.3,0,0.164,0.76,692.91
64668CE1-D09F-49F2,10-18-2022,CUST014985,68,Corporate,Nigeria,CC,1.05,NGN,0.0013,Electronics,MER00074,Hernandez Ltd,Completed,0,Mobile,POS Terminal,2449.6,0,0.2325,0.81,$91.40
EE4AB923-5EF7-4E9C,2023/12/20,CUST003969,39,Basic,United States,M-Pesa,20.5,USD,1.0,Groceries,MER00031,Stuart Group,Completed,0,Mobile,Web,68.7,0,0.165,17.12,7467.61
E58E160B-E263-41A8,2024-11-10,CUST000968,19,Premium,United States,PayPal,300.42,USD,,Entertainment,MER00282,Roberts Group,Completed,0,Mobile,Web,1752.0,0,0.0271,292.28,5774.05
F7A3C590-6806-422C,01-18-2024,CUST012532,44,Basic,South Africa,Apple Pay,6.51,ZAR,0.054,Fashion & Apparel,MER00259,"Nguyen, Holmes and Novak",success,0,Mobile,Android,38.8,0,0.3392,4.3,340.79
04C356B8-5FF1-401E,2023/04/26,CUST012436,25,Sme,Tanzania,Bank Transfer,1.81,TZS,0.0004,Automotive,MER00110,Martinez Inc,Completed,0,Mobile,android,27.0,0,0.0764,1.67,493.78
F9A3DF36-F749-4575,02/03/2024,CUST002813,34,SME,Kenya,Debit Card,0.24,KES,0.0075,groceries,MER00252,Giles PLC,Completed,0,Mobile,Browser,105.9,0,0.0482,0.23,"$5,359.48"
229B04C5-1B47-4AD8,2024-11-21,CUST011279,49,Premium,Egypt,mpesa,2.13,EGP,0.032,Home & Furniture,MER00055,"Wilson, Fields and Allen",SUCCESS,0,Mobile,android,267.4,0,0.2571,1.58,1109.19
049B9E02-17EB-4F96,06/06/2022,CUST001453,49,Standard,United States,Bank Transfer,70.73,USD,1.0,Electronics,MER00143,Tucker PLC,Completed,0,Mobile,ussd,63.3,0,0.0786,65.17,887.94
D7074FBC-830F-452B,2023/06/20,CUST012752,28,Retail,Ghana,Bank Transfer,3.63,GHS,,Financial Services,MER00096,Miller-Conley,Failed,0,Mobile,ussd,128.7,0,0.2885,2.58,9227.71
B145F788-7BC2-4838,2022/10/27,CUST002140,27,Retail,United Kingdom,M-Pesa,49.43,GBP,1.27,Fashion & Apparel,MER00183,"Bennett, Thompson and Peters",Complete,0,Desktop,USSD,136.2,0,0.0167,48.6,114.32
53683040-722B-4EDB,2023-07-28,CUST005020,44,Small Business,Egypt,PayPal,1.26,EGP,0.032,Travel & Hospitality,MER00076,Navarro and Sons,Completed,0,Mobile,iOS,476.6,0,0.2637,0.93,1072.53
AC8CC443-88B4-403B,2022-11-21,CUST008031,52,SME,Kenya,M-Pesa,0.11,KES,0.0075,Fashion & Apparel,MER00203,Johnson LLC,Completed,0,Mobile,Android,259.9,0,0.1396,0.09,404.28
D47BDD94-BD4D-47BE,2023-10-23,CUST004001,20,SME,Nigeria,Debit Card,0.12,NGN,,Fashion & Apparel,MER00238,"Walker, Cabrera and Roberts",Completed,0,Mobile,POS Terminal,571.5,0,0.1922,0.1,235.99
F06961EC-1C82-4DFA,2023-02-20,CUST008050,47,Sme,EG,Credit Card,14.97,EGP,0.032,Electronics,MER00056,Smith Ltd,Completed,0,Mobile,Android,132.2,0,0.1313,13.0,
CF03D77F-72BF-43CA,13/05/2022,CUST002731,42,Basic,United Kingdom,Apple Pay,6.44,GBP,1.27,Travel & Hospitality,MER00088,Gonzalez LLC,Declined,0,Mobile,iOS,114.9,0,0.2235,5.0,2913.32
541E67F4-A294-44D0,2023-12-16,CUST009378,38,SME,Nigeria,Debit Card,0.04,NGN,0.0013,Electronics,MER00250,Zimmerman and Sons,Declined,0,Mobile,android,514.3,0,0.2267,0.03,2881.79
760A4A5D-0E33-41D1,14/07/2023,CUST007164,45,SME,India,Debit Card,1.03,INR,0.012,Groceries,MER00139,"Garcia, Gonzales and Barker",Completed,0,Mobile,iOS,1751.6,0,0.038,0.99,133.3
F1C7EEA3-9A86-492F,2024-08-01,CUST003667,38,Premium,Ghana,Mpesa,8.33,GHS,0.072,Financial Services,MER00026,"Floyd, Trevino and Mahoney",Pending,0,Tablet,Android,448.4,0,0.0764,7.69,1599.84
8039471D-4A58-4BD9,20-Dec-2024,CUST006208,23,Retail,United States,M-Pesa,21.62,USD,1.0,Health & Beauty,MER00105,Cook-Nguyen,Completed,0,Mobile,Android,184.3,0,0.0123,21.35,776.68
9FC513FC-695B-4C2B,2022-10-07,CUST014673,31,Premium,South Africa,Debit Card,694.1,ZAR,0.054,Health,MER00097,"Cooper, Williams and Powell",Completed,0,Mobile,USSD,258.9,0,0.1166,613.17,"$1,205.46"
138DDB9F-578E-48B1,2022-06-26,CUST008577,37,Basic,Nigeria,M-Pesa,0.19,NGN,0.0013,Travel & Hospitality,MER00053,Cantu-Ray,Completed,0,Desktop,IOS,339.2,0,0.1583,0.16,678.34
CCE33A35-B5F4-4D42,2022/12/28,CUST008581,23,SME,Nigeria,airtel money,0.17,NGN,0.0013,Travel & Hospitality,MER00169,Garcia-Johnson,Failed,0,Desktop,Android,82.6,0,0.0528,0.16,819.53
B0EA1A6B-8839-4048,15-Jan-2023,CUST011503,46,Retail,Ghana,credit card,25.91,GHS,0.072,Food & Groceries,MER00272,Webster Group,Completed,0,Mobile,iOS,72.5,0,0.0482,24.66,1353.11
FEFE6FDE-BEA8-4704,2023-10-13,CUST002182,21,Retail,NG,Crypto Wallet,0.01,NGN,0.0013,Travel & Hospitality,MER00068,Barrett LLC,Completed,0,Desktop,iOS,1914.8,0,0.1527,0.01,433.14
DC40504D-A2E7-463D,2024-04-18,CUST007924,32,SME,South Africa,Airtel Money,14.33,ZAR,0.054,Groceries,MER00081,"Waller, Lozano and Simon",Completed,0,Mobile,ANDROID,143.6,0,0.1966,11.51,3124.54
BD6ACA44-38EE-4F31,06/03/2022,CUST003382,47,Retail,GH,M-Pesa,11.79,GHS,0.072,Travel & Hospitality,MER00245,Peterson-Stewart,Completed,0,Desktop,POS Terminal,179.4,0,0.5255,5.59,2775.7
0A2B6C0D-A466-4D73,2023/03/16,CUST001507,65,retail,Kenya,CreditCard,0.45,KES,0.0075,financial services,MER00284,Carson-Lopez,success,0,Mobile,POS Terminal,1582.3,0,0.2776,0.33,"$1,534.05"
777C484D-EBAA-4E6D,2022-01-07,CUST003060,52,SME,India,Apple Pay,0.25,INR,0.012,Electronics,MER00142,Crawford and Sons,Complete,0,Mobile,WEB,27.6,0,0.1596,0.21,413.72
CD17CD0A-A6FE-4E0D,2023/08/17,CUST002705,38,Small Business,United States,MTN Mobile Money,157.63,USD,1.0,Financial Services,MER00141,Wilson-Odonnell,Completed,0,Mobile,POS Terminal,551.8,0,0.3121,108.43,897.1
5F5987F3-7E15-4CAD,07/06/2024,CUST014113,23,Retail,Uganda,Credit Card,0.06,UGX,0.00027,Education,MER00269,"Deleon, Smith and Luna",Failed,0,Mobile,Apple iOS,431.5,0,0.2499,0.05,501.11
A4C6B37D-992A-463C,2024-08-06,CUST008222,26,Retail,France,M-Pesa,100.44,EUR,1.08,Travel & Hospitality,MER00124,"Harrington, Case and Wagner",,0,Mobile,ANDROID,30.7,0,0.271,73.22,2122.5
0248DC58-1AB6-4364,12/09/2022,CUST009152,34,Retail,Nigeria,Debit Card,0.95,NGN,0.0013,Health,MER00003,"Gonzalez, Hill and Brown",Failed,0,Mobile,USSD,175.7,0,0.0665,0.89,878.87
6DBE74A1-B566-48A2,22/02/2022,CUST002306,36,SME,United States,MTN MoMo,488.44,USD,1.0,Home & Furniture,MER00288,Cisneros LLC,Completed,0,Mobile,Android,162.7,0,0.0207,478.33,27775.3
F6560233-A100-4928,16-Nov-2022,CUST013007,23,Basic,Uganda,PayPal,0.07,UGX,0.00027,Travel & Hospitality,MER00140,Landry Inc,Completed,0,Mobile,IOS,739.3,0,0.118,0.06,249.96
1434192B-960C-4286,2024-07-16,CUST014515,46,Corporate,Tanzania,Google Pay,0.02,TZS,0.0004,Electronics,MER00137,Jackson LLC,Completed,0,Desktop,iOS,110.4,0,0.092,0.02,546.37
568EA756-B37B-4A88,2023-02-25,CUST003140,29,RETAIL,Egypt,CreditCard,3.44,EGP,0.032,Education,MER00172,Cooper-Mckenzie,Declined,1,Mobile,iOS,88.7,1,0.1153,3.04,482.43
C2A3F8C5-E43F-417E,2023-02-20,CUST006020,38,Corporate,KE,Debit Card,0.18,KES,0.0075,Electronics,MER00129,Mcdonald and Sons,Completed,0,Mobile,USSD,630.6,0,0.2438,0.14,2114.79
2A0B9F63-0F44-43F0,2024-09-23,CUST007329,44,Retail,Kenya,Debit Card,0.31,KES,0.0075,automotive,MER00013,"Gomez, Ross and Robinson",Completed,0,Mobile,Android,275.6,0,0.0115,0.31,127.64
72F09A01-CC1C-417B,02-24-2023,CUST011950,47,SME,France,MTN Mobile Money,83.54,EUR,1.08,Travel & Hospitality,MER00197,"Lamb, Haney and Brown",Failed,0,Mobile,Web,664.6,0,0.2914,59.2,157.44
0E3BB227-6E6F-4A46,05/11/2024,CUST003895,31,Retail,Tanzania,Credit Card,0.17,TZS,0.0004,electronics,MER00221,"Jensen, Arnold and Smith",Completed,0,Mobile,Web,614.3,0,0.2169,0.13,415.02
DB7EA752-E92B-4A89,2022-04-09,CUST007888,48,Corporate,Kenya,MTN MoMo,3.44,KES,0.0075,Automotive,MER00065,Shaw PLC,Completed,0,Mobile,Apple iOS,162.9,0,0.3059,2.39,91.26
9F32B5BB-841E-48A7,2024-02-08,CUST008100,21,Retail,South Africa,PayPal,38.43,ZAR,0.054,Media & Entertainment,MER00111,Barnes-Gomez,Completed,0,Desktop,Web,357.9,0,0.2871,27.4,812.23
7677EF9B-3497-41D2,11-22-2024,CUST013264,23,Sme,SA,M-Pesa,11.81,ZAR,0.054,Automotive,MER00083,Dickerson Ltd,Completed,0,Desktop,USSD,705.5,0,0.2555,8.79,812.55
7BE5C227-AAE2-491A,14/10/2023,CUST010980,48,Retail,United Kingdom,credit card,1458.99,GBP,1.27,travel,MER00248,Long-Ross,Pending,0,Mobile,ANDROID,2781.3,0,0.0738,1351.32,1051.99
2976D7E9-FD89-44D7,2023-05-09,CUST011256,18,Retail,United States,airtel money,292.11,USD,1.0,financial services,MER00094,Wilson-Cannon,success,0,Desktop,Android,36.0,0,0.1158,258.28,1400.52
B107EDCD-3824-456E,2022-05-03,CUST009784,23,Corporate,Nigeria,M-Pesa,0.37,NGN,0.0013,Electronics,MER00157,Green and Sons,Completed,0,Desktop,iOS,155.8,0,0.4379,0.21,
071AC176-1B8F-4A0C,2022-08-06,CUST013508,18,RETAIL,Tanzania,MTN Mobile Money,0.02,TZS,0.0004,Electronics,MER00269,"Deleon, Smith and Luna",Completed,0,Mobile,iOS,266.2,0,0.1197,0.02,548.63
2A520013-C964-4DB1,09/01/2023,CUST005757,55,SME,Uganda,PayPal,0.02,UGX,0.00027,Furniture,MER00098,"Clark, Morales and Clark",Completed,0,Desktop,android,233.2,0,0.394,0.01,1318.84
063C193E-2124-49FE,2022-09-22,CUST002094,18,SME,Ghana,MPESA,2.98,GHS,0.072,Entertainment,MER00277,Rodriguez LLC,Completed,0,Desktop,Android,,0,0.3905,1.82,169.59
E1DD1EB5-CEA8-4BFD,02-14-2024,CUST001062,23,Premium,Nigeria,Debit Card,0.37,NGN,0.0013,entertainment,MER00274,"Gonzales, Rogers and Jones",Completed,0,Mobile,Android,523.5,0,0.069,0.34,$21.80
4F9AB7CA-B481-463A,2022-05-22,CUST010680,40,Corporate,Tanzania,Credit Card,0.22,TZS,0.0004,Groceries,MER00030,Mack LLC,ok,0,Mobile,POS Terminal,434.3,0,0.063,0.21,
7A3F4166-7139-473B,2024-11-20,CUST009501,58,SME,Nigeria,M-PESA,,NGN,0.0013,Home & Furniture,MER00186,Rice-West,Completed,0,Tablet,USSD,172.7,0,0.3358,0.09,482.36
EAEC581D-1E44-4460,2023-08-22,CUST001996,18,Basic,Tanzania,Crypto Wallet,,TZS,,Travel & Hospitality,MER00298,Cooper-Lowery,Pending,0,Desktop,iOS,457.6,0,0.1647,0.28,2402.3
ED4F5095-7F21-4750,2023-09-28,CUST014020,34,CORPORATE,Kenya,MTN Mobile Money,1.6,KES,0.0075,Groceries,MER00086,"Pena, Anderson and Flores",Completed,0,Mobile,Web,49.3,0,0.2137,1.26,566.81
2BEE161C-B0DB-44E4,2024-01-14,CUST003259,41,VIP,Ghana,Credit Card,76.41,GHS,0.072,GROCERIES,MER00285,Rios Group,Completed,0,Mobile,Web,122.1,0,0.2092,60.43,2763.03
1E5B7220-2F27-49C6,2024-06-06,CUST005530,40,VIP,NG,PayPal,0.28,NGN,0.0013,financial services,MER00111,Barnes-Gomez,,0,Mobile,Android,194.2,0,0.121,0.25,582.89
B756D171-EEFC-4ABF,2024/03/14,CUST011531,37,Retail,Nigeria,CreditCard,0.09,NGN,0.0013,Financial Services,MER00060,Reid-Richard,Pending,0,Mobile,Web,454.2,0,0.5374,0.04,154.19
003CFC8C-90E9-4691,09-06-2022,CUST010615,27,Retail,United States,bank transfer,96.1,USD,1.0,Travel & Hospitality,MER00132,Deleon Group,Completed,0,Mobile,Web,594.4,0,0.036,92.64,827.28
7A81B42B-A053-4317,12-01-2024,CUST006681,18,SME,Ghana,M-Pesa,43.97,GHS,0.072,Entertainment,MER00190,Ware LLC,Completed,0,Mobile,POS Terminal,2251.3,0,0.1304,38.24,455.63
E4DBA992-BB7E-4D53,27-Mar-2023,CUST012715,43,SME,KE,Credit Card,0.14,KES,0.0075,Education,MER00246,"Russell, Ryan and Valenzuela",error,0,Mobile,USSD,128.6,0,0.1123,0.12,
B132B916-AEC0-4DBF,2023-08-01,CUST008220,47,Corporate,Kenya,bank transfer,3.64,KES,0.0075,Entertainment,MER00040,Strickland-Carter,Completed,0,Mobile,Web,980.5,0,0.1269,3.18,134.4
CE9CC6F4-C72A-40D6,07-21-2022,CUST004644,34,Basic,Germany,Apple Pay,72.93,EUR,1.08,Education,MER00056,Smith Ltd,Completed,0,Mobile,Web,550.5,0,0.0618,68.42,3522.16
4310DCD1-1954-43B8,05-25-2023,CUST014862,26,Corporate,Nigeria,Credit Card,0.19,NGN,0.0013,Financial Services,MER00086,"Pena, Anderson and Flores",Completed,0,Mobile,POS Terminal,3964.1,0,0.1712,0.16,425.51
65E8FEC1-8AE7-45DA,2022-02-17,CUST007333,50,SME,Nigeria,Google Pay,0.46,NGN,0.0013,groceries,MER00112,Jones and Sons,success,0,Mobile,Android,500.7,0,0.0806,0.42,11420.27
66606147-4F4F-426D,23/08/2023,CUST012094,27,SME,Nigeria,Apple Pay,0.34,NGN,0.0013,Travel & Hospitality,MER00027,Cunningham Group,Completed,0,Tablet,iOS,175.4,0,0.072,0.32,457.58
10DB38F7-456F-4569,16-Nov-2024,CUST003270,29,Retail,Nigeria,Bank Transfer,0.15,NGN,0.0013,Automotive,MER00240,Jones PLC,Completed,0,Mobile,Android,484.6,0,0.212,0.12,1444.89
2AE2ED38-60A2-4A51,2023-08-09,CUST008344,34,Basic,Nigeria,DC,0.33,NGN,0.0013,Financial Services,MER00042,"Barnett, Mitchell and Cox",Completed,0,Mobile,Web,1968.8,0,0.0621,0.31,134.79
DD388C6C-9F56-4B04,2024-03-19,CUST013765,43,retail,Kenya,Wire Transfer,0.27,KES,0.0075,Electronics,MER00110,Martinez Inc,success,0,Mobile,iOS,381.6,0,0.3475,0.18,697.77
F556B37B-7AEF-4B2B,08-01-2023,CUST013715,49,Retail,Uganda,MTN Mobile Money,0.03,UGX,0.00027,Entertainment,MER00111,Barnes-Gomez,Completed,0,Mobile,iOS,36.8,0,0.2664,0.02,455.25
6FBD461C-C285-4D97,2022-11-19,CUST011734,27,PREMIUM,Nigeria,CreditCard,0.19,NGN,0.0013,Groceries,MER00104,Jordan-Elliott,Completed,0,Mobile,iOS,62.5,0,0.1979,0.15,527.88
BE9ABF79-41CB-4EA9,2024-09-03,CUST009574,38,Retail,Nigeria,M-Pesa,0.3,NGN,0.0013,electronics,MER00279,Rowe-Anderson,Completed,0,Tablet,Android,581.7,0,0.06,0.28,24.67
B212F8BA-2903-4CA5,18-May-2022,CUST012111,36,Standard,South Africa,BankTransfer,10.79,ZAR,0.054,Health & Beauty,MER00256,Berry-Chung,Rejected,0,Mobile,Android,318.5,0,0.1045,9.66,1200.01
B9090B22-D705-4B5F,2023-08-13,CUST012276,39,SME,Kenya,PAYPAL,0.32,KES,0.0075,Travel & Hospitality,MER00255,West-Cordova,Declined,0,Mobile,iOS,654.0,0,0.1464,0.27,2281.26
89D10B5F-4C4E-47E5,2023-04-12,CUST002114,51,VIP,Uganda,Airtel Money,0.05,UGX,0.00027,Fashion & Apparel,MER00211,"Garcia, Bolton and Roman",Complete,0,Mobile,Web,1998.9,0,0.147,0.04,199.81
FC78FACA-1829-4992,2023-01-13,CUST014256,44,SME,Uganda,Mpesa,0.01,UGX,0.00027,Entertainment,MER00168,Romero Inc,Declined,0,Mobile,ANDROID,386.5,0,0.1347,0.01,451.67
453AFD7E-93A6-4E65,2023-01-13,CUST005447,30,SME,India,MTN Mobile Money,0.1,INR,0.012,Health,MER00245,Peterson-Stewart,Failed,0,Desktop,Android,303.2,0,0.3344,0.07,131.67
1F5142E1-C5DB-46D1,2022-02-10,CUST006469,44,Standard,Nigeria,PayPal,0.14,NGN,0.0013,Entertainment,MER00206,Newman and Sons,completed,0,Mobile,Android,126.7,0,0.2364,0.11,1257.42
052C16CA-0586-46BF,03-05-2024,CUST002627,31,Corporate,Nigeria,debit card,0.22,NGN,0.0013,Entertainment,MER00072,"Mann, Rodriguez and Dunn",Complete,0,Mobile,USSD,353.6,0,0.0747,0.2,3583.32
A12A6211-7A2D-459C,2023/02/16,CUST012045,49,Retail,Egypt,Credit Card,3.88,EGP,0.032,Financial Services,MER00046,Steele Inc,SUCCESS,0,Mobile,ANDROID,916.9,0,0.3312,2.59,4941.95
0A81094C-30C7-47B0,2024-10-12,CUST012829,41,Retail,Egypt,M-Pesa,17.48,EGP,0.032,Education,MER00202,"Austin, Williams and Walton",,0,Mobile,Android,755.2,0,0.0909,15.89,1154.0
221C8D84-990F-43B3,2024-01-28,CUST014282,20,Corporate,NG,Debit Card,0.15,NGN,0.0013,Entertainment,MER00038,"Palmer, Williams and Hanna",Completed,0,Desktop,android,532.2,0,0.0765,0.14,3674.38
E7959770-4D97-49EF,18/08/2022,CUST013460,31,retail,Nigeria,CC,0.05,NGN,0.0013,Financial Services,MER00254,Branch Group,Declined,0,Mobile,Android,1003.6,0,0.0658,0.05,624.12
A1431C40-82D8-4B79,2022-04-05,CUST009802,46,retail,United States,Debit Card,177.82,USD,1.0,Travel,MER00091,Freeman-Hunt,Declined,0,Mobile,Android,38.0,0,0.0933,161.23,1216.68
EB2D9E4F-4D07-48D5,2024-10-11,CUST001543,27,SME,GH,Credit Card,2.4,GHS,0.072,Travel & Hospitality,MER00039,Diaz and Sons,Completed,0,Desktop,ANDROID,1100.7,0,0.2021,1.91,4882.98
9ED4E247-2C6B-4710,12-Jun-2023,CUST004741,36,Retail,South Africa,Mpesa,5.65,ZAR,0.054,Health & Beauty,MER00118,Jones LLC,Refunded,0,Mobile,web,1025.7,0,0.178,4.64,1239.73
CD2B4E6C-BBA1-49D7,17/07/2023,CUST012566,18,Premium,Kenya,Apple Pay,2.61,KES,0.0075,Hospitality,MER00157,Green and Sons,Completed,0,Tablet,android,254.7,0,0.0918,2.37,394.74
3F28935A-F02D-4B2F,14/02/2024,CUST000047,29,SME,SA,M-Pesa,4.63,ZAR,0.054,Financial Services,MER00028,"Hays, Keith and Martinez",Failure,0,Mobile,iOS,60.5,0,0.267,3.39,382.69
EB8D70BA-E8B4-4BAD,19/08/2023,CUST004727,44,Premium,United Kingdom,Apple Pay,794.66,GBP,1.27,Fashion & Apparel,MER00220,Stewart Ltd,success,0,Mobile,Android,162.3,0,0.4796,413.54,856.39
6F6691AE-A316-4FE6,2024-06-07,CUST002356,39,Corporate,Uganda,Mpesa,0.33,UGX,0.00027,Financial Services,MER00177,Larson-Brown,Failed,0,Tablet,android,20.5,0,0.1438,0.28,910.05
57544799-A484-4DB0,18-Sep-2022,CUST000524,27,SME,United Kingdom,M-Pesa,192.04,GBP,1.27,Health & Beauty,MER00214,Curtis Ltd,Completed,0,Desktop,iOS,925.4,0,0.3753,119.97,1319.12
F37BFA06-E570-406E,17-Jul-2022,CUST002276,43,Premium,UG,Debit Card,0.12,UGX,0.00027,Electronics,MER00080,Moore-Carrillo,Failure,0,Desktop,Android,683.8,0,0.3139,0.08,180.73
828FDFB5-B9F0-4FD7,2023-06-14,CUST006430,21,Retail,Uganda,MTN Mobile Money,,UGX,0.00027,home & furniture,MER00208,Cruz-Ward,Completed,0,Mobile,USSD,54.6,0,0.1578,0.02,379.98
EDB6A43E-2B64-4298,2024-08-26,CUST012847,44,Retail,Tanzania,M-Pesa,0.09,TZS,0.0004,Education,MER00183,"Bennett, Thompson and Peters",Failed,0,Mobile,Android,186.7,0,0.186,0.07,5867.03
B4E116A0-D29D-4902,08-13-2023,CUST003277,31,sme,United States,Credit Card,231.46,USD,1.0,Health & Beauty,MER00149,"Meyers, Woods and Powell",SUCCESS,0,Desktop,POS Terminal,255.2,0,0.0197,226.9,2708.74
D82FC887-0DCD-47E6,2022-01-23,CUST003599,40,SME,Ghana,M-Pesa,0.49,GHS,0.072,Financial Services,MER00045,Lynch Ltd,completed,0,Mobile,ussd,742.7,0,0.465,0.26,995.63
AB515573-2624-41D2,2023-12-03,CUST010750,53,Retail,India,PayPal,1.8,INR,0.012,Home & Furniture,MER00226,Nichols LLC,Declined,0,Mobile,Apple iOS,727.7,0,0.3018,1.26,548.92
EC10880C-8EFE-4AE5,09/07/2022,CUST004416,27,Sme,Ghana,Debit Card,27.44,GHS,0.072,Home,MER00258,Adkins-Bell,Completed,1,Tablet,Web,384.6,1,0.382,16.96,1381.17
7305408B-E825-41E5,2023-12-23,CUST002048,31,SME,Nigeria,PayPal,0.25,NGN,0.0013,Travel & Hospitality,MER00111,Barnes-Gomez,,0,Desktop,Web,126.0,0,0.0472,0.24,657.76
BBCFDBDF-444F-4372,2024-08-09,CUST001348,35,Basic,Nigeria,Credit Card,0.75,NGN,0.0013,Health & Beauty,MER00027,Cunningham Group,Completed,0,Mobile,POS Terminal,134.3,0,0.1427,0.64,2040.98
48AF4731-8296-47F4,2024-01-08,CUST004695,42,SME,EG,MTN Mobile Money,1.23,EGP,0.032,Home,MER00074,Hernandez Ltd,success,0,Mobile,iOS,2290.3,0,0.1795,1.01,528.98
5F30E663-335E-4E7D,2022-09-21,CUST008669,20,SME,Kenya,MTN Mobile Money,1.07,KES,0.0075,Groceries,MER00218,Lawson LLC,Completed,0,Mobile,POS Terminal,472.0,0,0.0526,1.01,1055.7
2AC6C498-C23B-4934,2022-05-22,CUST014438,40,Retail,Ghana,Credit Card,51.19,GHS,0.072,Travel & Hospitality,MER00153,Mills and Sons,Refunded,0,Mobile,Android,662.3,0,0.0967,46.24,284.34
0A7BB62D-4208-432F,2022-11-10,CUST004099,25,retail,Uganda,Bank Transfer,0.0,UGX,0.00027,Automotive,MER00265,"Marshall, Morales and Young",Completed,0,Desktop,IOS,158.0,0,0.1408,0.0,567.59
6CC2EDF7-D5B5-4A8B,06/08/2024,CUST010213,31,Basic,Tanzania,Bank Transfer,0.21,TZS,0.0004,Electronics,MER00214,Curtis Ltd,Completed,0,Tablet,Android,159.4,0,0.2574,0.16,1485.23
D425E76F-EEB5-4826,28/09/2022,CUST000244,30,Retail,SA,M-Pesa,20.59,ZAR,,Automotive,MER00090,"Anderson, Thompson and Pena",Complete,0,Mobile,USSD,99.5,0,0.4298,11.74,1879.77
ABFBDB57-BBDA-4820,27/01/2024,CUST012457,32,Retail,Egypt,PayPal,2.47,EGP,0.032,Home & Furniture,MER00081,"Waller, Lozano and Simon",Completed,0,Mobile,USSD,20.2,0,0.1667,2.06,1900.15
B264B564-1CF4-4C43,02-Nov-2023,CUST001926,38,SME,United States,paypal,34.6,USD,1.0,education,MER00032,"Howe, Rodriguez and Harvey",Completed,0,Mobile,ANDROID,1789.0,0,0.3641,22.0,220.69
9764099C-A7E7-4B05,2022-06-10,CUST010859,55,Retail,US,DebitCard,49.88,USD,1.0,Entertainment,MER00044,Harrison and Sons,Completed,0,Desktop,iOS,583.6,0,0.1478,42.51,2194.79
623EBDF5-8007-4A64,2022-12-05,CUST004180,35,Retail,Nigeria,bank transfer,0.07,NGN,0.0013,Automotive,MER00104,Jordan-Elliott,Pending,0,Desktop,ANDROID,332.5,0,0.1175,0.06,440.78
9FD58378-0C29-4273,2022-05-10,CUST013687,51,Small Business,United States,Credit Card,186.25,USD,1.0,Home & Furniture,MER00119,King Ltd,declined,1,Mobile,ANDROID,50.0,1,0.0147,183.51,1976.41
9C579987-5A51-480C,06/06/2024,CUST001366,32,Retail,Kenya,CC,1.91,KES,0.0075,Groceries,MER00164,Harris LLC,Completed,0,Desktop,iOS,173.2,0,0.317,1.3,549.92
